Porosity,Permeability,Formation_Strength,Oil_Production_Rate,Water_Cut,Gas_Oil_Ratio,Reservoir_Pressure,Bottom_Hole_Pressure,Drawdown_Pressure,Sand_Grain_Size,Formation_Depth,Well_Age_Days,Completion_Type,Production_Rate_Change,Pressure_Decline_Rate,Sand_Production
0.18,13.15,8454.44,721.54,0.33,983.89,4295.23,2359.03,404.03,0.11,2608.78,3169.2435462788294,0,-20.33,41.22,0
0.21,11.88,5912.03,704.16,0.53,915.07,3514.57,2869.67,708.35,0.12,2286.72,1670.3179943372465,0,44.43,48.27,0
0.21,1.15,6845.5,779.29,0.34,1091.62,3749.39,2851.49,993.04,0.16,2515.31,2020.5672742910047,0,29.07,82.7,0
0.22,10.66,7522.55,541.73,0.34,1172.93,3181.04,3110.86,423.26,0.16,2686.45,1185.6816048388787,0,-78.75,82.22,0
0.16,8.43,7264.08,331.32,0.49,800.25,2734.27,2491.5,645.02,0.2,3273.95,3044.2736666451106,0,52.66,66.43,0
0.14,3.71,9031.85,516.97,0.41,1078.39,3552.99,2458.31,716.02,0.16,2987.55,111.97894623506284,0,-10.19,38.78,0
0.15,50.0,5261.09,626.62,0.44,1300.48,2994.38,2255.36,1002.67,0.18,3085.27,2768.912548349835,0,-132.64,136.32,1
0.15,5.01,9750.83,893.8,0.21,648.51,3774.49,2381.04,478.44,0.17,2206.03,1041.8249551869105,1,-98.27,11.29,0
0.19,4.78,9000.6,416.53,0.4,638.02,3932.26,3319.35,375.45,0.18,2272.62,1168.8705434896294,1,48.22,60.09,0
0.16,1.55,8400.7,355.81,0.66,246.73,4058.1,3148.03,859.17,0.18,2209.05,445.18616982362084,0,-29.46,39.11,0
0.23,50.0,4386.58,857.65,0.94,1054.06,2982.71,2961.03,1473.5,0.24,2685.21,2571.5764703910713,1,-68.55,64.53,1
0.2,12.24,7898.83,422.05,0.12,1038.51,4073.49,2585.6,1043.56,0.2,2337.55,578.964365665294,0,36.73,60.85,0
0.33,50.0,5128.6,853.46,0.78,1467.97,4177.55,2008.83,1875.72,0.23,3093.83,3388.80920075836,2,-131.23,91.13,1
0.36,50.0,4336.9,781.49,0.62,1015.41,4298.19,2629.92,1674.43,0.29,986.88,642.2069644178513,1,-187.75,133.88,1
0.16,4.18,7240.87,390.5,0.2,483.91,3880.29,2721.82,690.25,0.15,2144.08,2962.442768932852,1,-18.44,15.41,0
0.15,5.33,5393.47,313.81,0.42,885.65,3470.79,2231.57,449.01,0.23,1783.38,1530.5003709919613,1,-92.03,31.15,0
0.25,50.0,5634.8,718.51,0.54,870.96,4049.59,2146.6,1808.11,0.19,1421.24,2018.8253096431777,1,-189.93,180.96,1
0.22,15.5,9401.21,450.49,0.13,749.92,2841.11,2296.95,747.68,0.1,2767.51,341.59505900897466,1,51.3,28.02,0
0.2,2.97,10074.7,451.45,0.3,984.63,2790.23,3110.88,601.76,0.14,2065.47,69.35085808567761,1,5.33,41.32,0
0.22,27.68,9072.85,556.66,0.21,194.52,3348.86,2567.79,1028.41,0.15,2338.96,766.6558442046585,0,-101.03,38.0,0
0.17,3.25,4485.44,520.66,0.44,414.51,3441.89,2485.99,511.65,0.14,2425.75,2812.265269416279,0,37.8,52.42,0
0.21,5.62,5745.27,521.61,0.3,482.9,3208.2,3069.31,1051.75,0.16,1451.76,119.71868946142199,0,-46.57,31.61,0
0.14,7.74,7901.88,613.92,0.38,917.68,3119.34,2756.66,609.19,0.05,2418.22,3474.681724655525,1,-36.97,67.15,0
0.16,3.89,8662.13,372.99,0.33,351.6,3862.85,3046.47,811.13,0.13,2020.97,2167.690645358178,1,54.38,55.68,0
0.2,1.0,9265.69,306.47,0.4,756.99,3469.99,2951.62,850.25,0.12,2468.53,318.1143657327119,1,-110.15,71.29,0
0.2,1.52,8985.98,525.66,0.4,890.9,3918.33,2445.22,592.0,0.15,2040.85,2181.2689691170235,1,-22.74,72.99,0
0.18,4.69,6130.41,684.7,0.53,268.03,4094.06,2591.48,737.8,0.14,2655.06,2460.6588744466303,0,2.6,17.55,0
0.16,2.71,10336.86,285.61,0.31,733.0,3792.88,2338.35,725.03,0.15,2021.03,2568.5903949197036,1,-56.08,19.86,0
0.16,7.98,9722.14,580.95,0.47,859.93,3776.36,2876.36,686.27,0.18,2723.98,1458.2856930000175,0,-64.99,40.03,0
0.24,6.22,8620.06,297.74,0.55,997.87,4194.8,3855.68,708.65,0.13,2645.82,2372.855019263086,1,38.06,62.13,0
0.22,10.38,6915.75,71.56,0.39,800.52,3977.51,2810.16,801.62,0.11,3064.26,1955.005930057668,1,84.88,70.08,0
0.15,9.01,10351.69,197.01,0.28,992.1,3823.5,3597.55,775.79,0.12,3139.08,3383.0206231166467,1,-64.73,37.96,0
0.26,2.67,8650.62,861.75,0.33,504.82,3067.22,2782.19,446.88,0.13,2410.21,1687.6703105339875,0,50.3,47.13,0
0.28,50.0,5313.09,784.75,0.25,676.82,3484.31,1983.77,2093.36,0.23,2110.62,522.416498235415,1,-202.38,50.0,1
0.24,1.86,7367.78,605.07,0.24,766.58,2928.11,2487.3,574.59,0.17,2846.78,2003.2669462537147,0,-14.55,58.84,0
0.15,1.0,7553.08,726.54,0.21,392.21,3381.97,2507.51,433.26,0.14,3011.96,664.0988103644668,0,-86.11,82.91,0
0.16,1.41,10003.21,534.1,0.52,1290.16,3888.23,2412.15,366.74,0.11,3271.4,2163.6322220367097,0,46.18,78.38,0
0.16,1.73,7599.02,600.1,0.31,749.6,3053.44,2045.51,1143.43,0.13,2485.44,2256.0092126112177,0,20.58,58.58,0
0.29,22.96,5111.03,425.27,0.31,169.71,2728.66,3501.83,855.57,0.15,2619.55,2263.7937358147547,0,63.98,67.75,0
0.18,50.0,7061.52,796.26,0.44,1218.08,3682.68,2001.18,1828.07,0.13,2725.43,723.6930464105565,1,-76.98,133.72,1
0.18,5.81,9507.4,677.75,0.34,563.42,4004.94,2759.47,594.41,0.15,1962.58,3356.411348852806,0,69.56,38.28,0
0.29,1.22,8589.15,672.17,0.25,709.72,4166.78,3046.42,709.24,0.18,3120.12,2684.0549575087584,1,-85.71,49.83,0
0.13,4.99,9785.71,510.85,0.38,1273.66,3803.66,3238.59,397.54,0.21,2907.15,64.84982056123533,0,-83.35,50.87,0
0.19,1.92,6646.52,292.91,0.57,487.73,3414.56,3511.67,663.86,0.25,1810.53,1969.8171650571558,0,-8.6,89.9,0
0.18,3.52,6948.13,600.25,0.17,750.59,2771.04,3621.83,600.53,0.15,2675.77,910.7299011749805,0,-87.77,36.07,0
0.25,5.65,6352.72,186.94,0.04,762.43,3912.35,4139.28,301.52,0.13,2186.74,3559.034485858578,0,-52.09,77.28,0
0.24,11.05,7937.76,426.41,0.29,660.53,3597.6,2855.36,735.64,0.2,2054.54,2061.444537126542,0,47.25,69.55,0
0.31,5.06,6201.19,703.89,0.39,918.91,3090.15,2575.23,610.88,0.22,2068.24,691.6139141921602,0,31.6,75.65,0
0.19,9.06,7455.72,479.88,0.08,1251.85,3644.86,2415.03,997.33,0.18,1987.24,2847.291104170063,1,14.94,75.95,0
0.2,1.17,7534.41,469.55,0.29,796.53,3313.64,2899.58,751.0,0.17,1984.87,3378.4412571051394,0,-103.89,16.79,0
0.3,1.0,9526.94,515.44,0.29,455.35,2710.99,2889.23,876.99,0.2,2042.51,2031.050671152274,0,-46.67,64.42,0
0.16,3.21,7593.06,268.33,0.25,985.31,3275.11,1685.54,676.02,0.09,2746.02,2307.6409223475475,0,19.05,44.12,0
0.3,50.0,5894.11,1179.96,0.3,540.02,3465.83,2825.61,1084.17,0.29,1940.78,1489.0450153973536,0,-140.88,147.65,1
0.26,3.73,8935.01,431.33,0.37,813.33,4684.02,3535.32,724.68,0.26,2956.61,1760.9960862320556,0,33.33,50.11,0
0.18,3.52,6930.21,737.92,0.14,410.38,2875.31,2048.46,580.11,0.12,1919.54,36.50467427666057,1,63.66,79.87,0
0.18,6.14,6111.4,674.49,0.36,1077.29,3005.11,3738.81,942.14,0.16,2167.43,2067.4304036520693,0,101.77,63.57,0
0.28,50.0,5182.13,665.22,0.56,876.0,3453.58,2365.04,1602.47,0.24,2449.1,394.8938034834809,2,-254.51,91.01,1
0.29,1.0,6794.96,427.72,0.28,625.66,3550.9,2573.12,550.59,0.19,2620.29,2291.7112841572275,0,47.55,37.5,0
0.23,3.78,9030.16,650.72,0.38,211.75,4624.66,3310.05,600.82,0.11,2395.78,1652.699137470591,2,-40.95,55.24,0
0.2,9.55,7469.52,475.37,0.15,1134.27,4605.87,3418.11,902.54,0.13,2534.57,1212.6474077848143,0,67.0,47.3,0
0.33,50.0,6532.06,1250.06,0.51,1138.85,3542.9,2113.16,1603.88,0.31,1297.84,3254.637809079506,0,-55.15,79.49,1
0.22,23.25,9822.42,524.9,0.07,571.57,3984.01,2914.66,713.09,0.14,1594.93,2977.9692057034517,1,23.26,78.39,0
0.15,1.93,5886.56,726.69,0.34,692.9,3165.98,2861.58,824.43,0.12,2414.09,1698.8790411915684,0,-28.52,62.52,0
0.19,13.81,6255.59,964.49,0.09,1117.43,4411.04,2974.73,619.94,0.2,2886.66,1233.2798587591835,0,-24.98,9.62,0
0.15,5.41,8363.44,416.59,0.33,431.76,3182.06,2389.59,854.87,0.11,3329.33,1291.6171795690025,1,33.14,77.1,0
0.24,1.11,7492.0,302.26,0.31,749.26,3196.08,2842.06,878.81,0.18,3354.06,1003.0858465411288,1,-52.88,48.41,0
0.11,2.88,8683.47,446.53,0.22,575.55,3723.91,2487.81,528.95,0.16,2522.37,43.74811997777306,0,-54.56,41.37,0
0.15,50.0,4995.35,1095.46,0.2,1260.55,3924.72,2294.6,1825.57,0.34,971.64,2436.7841476515064,1,-198.95,147.79,1
0.22,1.46,10415.44,435.14,0.18,679.96,3362.05,3101.26,606.76,0.17,2462.97,2484.8710633232795,1,44.99,68.37,0
0.18,2.89,7686.62,694.94,0.04,727.66,3719.27,2734.5,762.54,0.12,2507.9,1561.384932576818,0,1.72,33.04,0
0.28,1.69,7734.25,525.15,0.25,723.76,4348.23,2711.18,567.11,0.22,2631.43,1110.1990822125215,0,36.0,72.31,0
0.13,2.26,7955.29,241.54,0.47,889.75,3281.97,2639.82,780.08,0.13,2475.3,718.7943697624688,0,40.27,43.71,0
0.17,19.96,9779.62,614.44,0.38,100.0,4783.47,2743.79,320.62,0.2,1840.52,1220.85670935997,0,-12.37,60.65,0
0.22,4.46,9856.05,665.46,0.05,861.7,3172.69,2411.92,605.48,0.2,1841.87,1025.0547469666299,0,24.46,46.86,0
0.29,50.0,4862.59,977.9,0.77,1075.78,3866.64,2608.78,1913.43,0.34,2524.27,3281.291482613286,1,-143.74,158.79,1
0.24,9.22,8391.78,423.99,0.3,1155.64,3742.18,3425.13,1138.39,0.13,2874.3,993.7749497456024,0,-46.99,55.97,0
0.13,1.95,7966.54,517.03,0.3,770.88,2926.88,3427.75,763.51,0.18,2802.07,1966.5346833272708,0,-32.27,27.14,0
0.31,50.0,4735.24,696.94,0.62,908.82,3192.8,2743.91,1419.1,0.18,1096.86,3369.0034486120157,1,-49.79,82.41,1
0.2,2.36,10513.45,642.37,0.32,486.0,3708.31,2337.43,965.06,0.15,2282.24,481.72338919269794,1,85.23,71.39,0
0.2,2.36,7497.29,589.44,0.01,730.42,2818.35,3074.36,678.74,0.16,1926.57,779.8580600168896,0,-15.68,45.73,0
0.17,1.0,7604.86,478.33,0.51,978.5,2822.85,3165.13,803.65,0.18,1943.88,3008.4171519723477,0,18.85,28.28,0
0.14,2.01,6031.27,580.35,0.15,478.13,3560.97,2943.55,626.13,0.17,2356.97,2803.4590824718925,0,51.23,102.29,0
0.12,3.87,8682.72,715.7,0.07,595.58,4066.92,1985.44,623.62,0.13,2408.74,2633.1046795525067,0,32.04,74.26,0
0.13,4.35,7255.69,343.85,0.35,277.29,3325.68,3698.75,484.78,0.12,2440.98,2886.032898791249,1,-8.17,69.75,0
0.22,3.4,7757.35,426.58,0.43,1285.43,3179.08,2722.95,893.79,0.19,3966.7,3633.8163268755206,0,-94.24,43.98,0
0.23,4.09,8604.95,582.13,0.56,708.3,4104.22,3263.68,519.0,0.07,2859.66,2311.677197102288,0,55.79,58.56,0
0.25,5.23,5545.4,324.92,0.38,1209.46,3711.97,2541.64,1046.34,0.07,2920.92,312.00426357090896,0,-17.18,51.76,0
0.24,5.91,7853.57,582.45,0.42,785.35,4367.2,3342.27,881.52,0.21,2371.51,2076.4403059803476,1,-63.82,65.81,0
0.22,2.7,8589.94,562.31,0.42,182.4,3352.61,2730.33,451.17,0.18,2231.03,3200.278299453652,2,78.6,37.92,0
0.29,2.54,6726.64,498.92,0.41,1094.03,3057.45,3051.09,652.87,0.16,881.5,2022.1796528561645,1,-27.57,91.04,0
0.28,5.05,7855.02,602.4,0.53,702.36,3669.8,2987.97,796.92,0.13,2484.56,3027.125212402682,0,-125.65,74.38,0
0.17,2.22,7041.52,575.65,0.02,1166.17,2995.99,2705.84,710.83,0.15,1416.05,1087.9327717196106,0,-3.72,31.26,0
0.14,3.93,8367.35,536.07,0.39,912.69,3155.12,2695.16,901.35,0.18,2760.52,2736.9034120561582,1,123.24,56.54,0
0.26,7.67,7883.12,433.95,0.15,1027.93,3878.44,2360.93,823.51,0.13,2574.53,3060.741287172302,0,-57.65,42.0,0
0.27,7.82,7058.69,722.49,0.28,640.29,2745.83,2519.76,651.46,0.15,3387.0,1551.42679611103,0,-80.54,16.24,0
0.2,9.85,6100.05,307.37,0.27,835.06,4570.9,2115.68,847.62,0.23,2485.31,1282.9452308146597,0,134.92,67.25,0
0.22,11.72,7095.05,542.48,0.24,735.7,4236.36,3232.35,870.27,0.15,2177.62,540.9557255989625,0,-86.95,39.32,0
0.1,3.9,6365.73,505.44,0.36,766.02,3191.25,2034.17,467.54,0.21,3119.07,2540.1415369061046,1,-40.82,36.45,0
0.21,2.82,7641.09,281.03,0.38,749.65,4225.42,2903.2,394.66,0.16,2589.25,3330.1789098696295,1,-88.9,16.59,0
0.23,1.6,11785.06,735.44,0.58,857.87,2876.29,3220.36,652.62,0.16,2381.54,3270.315707107467,1,-18.78,49.5,0
0.15,5.3,11819.08,669.28,0.31,596.81,3522.16,2690.28,756.55,0.11,1622.11,1794.6782953656727,0,20.29,42.24,0
0.22,17.25,6961.9,795.88,0.46,248.91,2957.12,2472.65,853.9,0.15,2211.82,3067.460876620346,0,-36.73,10.33,0
0.12,14.88,6089.24,298.85,0.11,769.15,3346.51,2839.22,854.0,0.12,2511.74,207.1143017268547,0,-2.71,81.11,0
0.25,50.0,5023.43,1037.09,0.61,1410.58,3089.08,2764.99,2011.65,0.12,1913.06,2393.0770041030864,0,-27.76,113.84,1
0.16,1.0,10495.98,926.39,0.17,487.59,3360.04,3006.43,586.19,0.18,1536.62,688.7728426541396,1,-13.26,51.43,0
0.22,2.7,7390.77,479.21,0.0,734.06,2967.44,3194.93,1196.92,0.08,2424.82,2908.7801791414895,0,22.82,26.02,0
0.18,50.0,4774.72,558.37,0.37,1473.9,3728.89,2189.62,1870.16,0.2,1253.29,652.1053959701601,2,-81.49,90.53,1
0.22,68.26,3746.62,571.06,0.58,1180.61,3674.11,2512.18,1772.81,0.29,2000.23,2875.5990711110126,1,16.42,63.58,1
0.17,9.93,3509.44,912.98,0.2,1062.8,2904.0,2826.94,679.55,0.25,2283.22,3591.5797014803265,0,112.79,41.48,0
0.22,3.66,5815.93,778.82,0.22,1072.74,3316.01,2952.65,574.31,0.14,2445.86,322.8646527906343,0,-9.66,36.18,0
0.22,5.02,7425.5,389.59,0.54,677.47,2859.42,2546.66,583.19,0.11,2622.35,930.6776441606764,0,-1.93,37.18,0
0.16,9.56,9009.46,578.13,0.52,834.08,3870.54,3301.03,789.69,0.16,2731.61,2807.6945826304445,1,-20.5,64.02,0
0.21,7.99,7216.38,257.91,0.33,594.6,3684.4,2443.92,515.27,0.16,2418.36,3315.9020949952396,1,-5.11,0.0,0
0.18,3.04,6363.43,606.62,0.29,651.09,3332.3,2418.49,905.42,0.19,2981.21,262.8270208574065,1,10.18,62.48,0
0.22,10.24,9738.0,324.34,0.13,1171.14,4025.06,2372.94,675.73,0.16,3129.46,1702.2089630988473,0,-5.47,78.55,0
0.19,5.98,9032.39,259.03,0.28,495.67,3501.06,3135.82,856.0,0.14,2117.09,3531.3060252023124,0,28.98,83.66,0
0.22,2.68,8753.86,136.79,0.23,839.91,3805.97,2586.23,703.0,0.07,2241.56,3492.124147722203,0,-4.05,38.39,0
0.2,6.15,7504.01,416.69,0.57,1011.79,3035.44,3028.16,733.41,0.1,1851.85,3600.125239501353,0,-111.99,79.61,0
0.23,1.0,7503.14,765.64,0.65,555.16,2714.83,2533.31,977.66,0.18,2566.67,3300.578284960369,0,105.58,33.22,0
0.17,50.0,3862.08,501.56,0.47,1261.78,3039.54,2083.59,1754.45,0.28,1638.92,2555.5408034620636,0,-236.81,129.32,1
0.25,50.0,5627.27,583.84,0.8,1607.1,4069.16,3164.27,1331.12,0.19,1621.09,1401.283896450538,0,-112.66,115.6,1
0.19,11.76,8570.78,155.08,0.16,688.97,3173.72,2061.61,1011.42,0.17,2011.85,3244.89569158903,1,0.9,67.66,0
0.21,4.7,6665.23,300.75,0.18,1212.22,3798.27,2856.85,793.27,0.09,2543.81,1724.1551876887117,0,34.37,85.8,0
0.22,4.0,9921.86,473.7,0.35,752.57,3157.37,2859.38,701.51,0.2,2536.86,1908.8190522513207,0,41.31,59.96,0
0.21,3.18,5956.93,762.22,0.33,807.43,2865.6,2581.58,894.22,0.16,2376.67,132.5329418793474,0,-33.04,82.47,0
0.21,8.21,7846.85,411.75,0.55,577.52,2992.67,2458.56,627.41,0.11,2989.06,871.3885818215045,0,59.49,71.41,0
0.24,6.43,8700.64,463.48,0.26,447.89,3546.48,3458.4,652.95,0.13,2815.01,1620.1865451644603,1,37.51,19.78,0
0.19,1.92,9309.6,456.3,0.18,176.12,3931.14,2116.04,873.03,0.18,2450.26,1802.2785927312295,1,-11.15,53.5,0
0.24,3.11,9327.26,154.27,0.54,1212.29,3715.15,2307.2,757.31,0.16,1578.45,686.4375642861432,1,95.37,76.49,0
0.21,15.37,6166.45,415.75,0.25,1168.93,3503.13,3156.06,547.91,0.16,3225.23,3089.1242748045934,0,-69.93,46.5,0
0.24,1.5,11202.98,703.75,0.37,268.41,2954.21,2470.48,572.41,0.09,2302.7,876.2596060650524,0,-94.51,77.06,0
0.24,4.28,3800.05,560.16,0.42,845.58,4080.77,2912.88,509.64,0.1,2831.4,282.31673737742653,0,-12.6,33.07,0
0.15,4.79,8966.1,651.66,0.17,758.88,3867.77,3303.45,725.58,0.18,2869.83,1724.4935577712001,0,60.82,54.94,0
0.21,5.84,11033.26,451.62,0.23,987.75,4158.27,3710.31,725.64,0.13,2809.41,2257.0106921362453,0,-46.16,79.89,0
0.2,10.45,6057.11,350.34,0.48,788.74,3315.73,2110.9,406.07,0.16,2221.08,3358.8040255981027,1,33.0,46.35,0
0.21,3.5,8474.41,553.74,0.29,894.53,3142.03,2867.18,696.31,0.12,2306.95,3385.1421582562402,0,16.34,0.0,0
0.19,26.71,11175.2,329.69,0.28,100.0,4466.6,2651.82,792.62,0.23,2580.73,2990.7243412490557,1,0.92,13.43,0
0.25,2.69,9387.08,573.77,0.49,974.69,3574.41,3062.19,814.36,0.13,2066.45,3365.3820252319233,1,62.36,44.77,0
0.31,50.0,4859.24,1047.56,0.38,1325.12,3430.04,2536.97,1746.9,0.25,2229.48,3253.779034645295,2,-45.35,170.68,1
0.2,9.63,8764.27,608.03,0.36,708.39,3664.11,3227.2,688.93,0.21,2386.32,2599.5527170200994,1,-14.14,49.81,0
0.25,8.65,6476.51,406.68,0.44,759.03,3572.41,3076.03,821.84,0.18,2328.94,2253.4962568731144,1,-110.2,20.99,0
0.19,2.09,8487.88,555.13,0.35,973.99,2909.78,2654.98,561.08,0.12,2520.86,1718.1052316400724,1,22.87,0.0,0
0.12,13.92,6556.79,395.83,0.07,1378.59,3631.04,2908.58,474.88,0.1,2369.64,767.1486791860028,2,118.69,57.84,0
0.16,2.74,6940.0,432.29,0.22,891.76,2533.04,3021.55,596.12,0.19,2481.47,753.0171978115098,1,38.54,87.19,0
0.14,2.12,7059.42,509.89,0.61,215.65,2907.82,2780.9,690.16,0.15,2273.22,2120.2196075923994,0,-72.56,25.85,0
0.27,3.08,8301.11,632.26,0.24,1114.43,3897.62,2299.38,439.51,0.15,2313.84,1040.6414671626426,0,-66.59,40.24,0
0.26,9.1,8092.6,284.69,0.3,538.19,3678.14,2499.74,837.7,0.18,3469.0,2621.863615939482,0,10.99,50.59,0
0.27,50.0,5915.06,767.21,0.81,1644.09,3512.27,2684.7,1404.77,0.2,2094.26,3169.3766770018224,1,-61.89,50.0,1
0.19,1.73,7539.13,259.28,0.43,876.45,2867.88,2618.42,636.33,0.23,2958.15,1136.1843891544352,0,-40.94,53.5,0
0.29,12.23,9370.41,586.07,0.41,925.22,3515.41,2595.34,599.51,0.1,2310.98,1450.7211647552174,0,-27.9,13.79,0
0.32,50.0,5491.88,730.29,0.12,420.61,3603.41,2135.25,1050.0,0.24,1763.83,3101.377945572903,1,-82.81,191.19,1
0.22,4.91,8490.37,396.97,0.37,1086.13,3973.38,2254.19,504.08,0.15,1916.32,2936.169356165201,1,-27.19,61.16,0
0.33,69.16,5303.09,980.42,0.43,1866.5,4245.88,3528.81,1439.84,0.17,1950.42,1859.7624658704367,1,-164.96,170.25,1
0.26,2.32,8335.29,452.82,0.19,965.71,2877.05,2116.4,422.6,0.17,2530.34,1380.9601860456628,0,10.13,25.61,0
0.12,5.31,9050.89,537.74,0.11,969.24,3841.56,2913.84,625.77,0.17,2225.07,3176.305108290142,0,-55.06,64.28,0
0.31,25.61,7360.1,642.39,0.23,806.0,3203.97,2810.94,806.28,0.14,2436.0,1552.1867305919554,0,-97.36,44.31,0
0.24,50.0,5119.62,505.81,0.46,1210.86,2867.82,2371.72,2091.08,0.14,2074.18,1770.2313333772747,1,-101.41,162.42,1
0.16,1.46,8474.13,599.45,0.07,1270.89,3692.6,2680.0,541.87,0.11,2665.41,1467.8168228855686,0,34.95,41.45,0
0.17,7.39,9463.76,588.03,0.42,271.78,3499.79,3863.78,1094.48,0.18,2084.21,2864.977749881464,0,3.4,32.94,0
0.11,4.82,9129.82,506.06,0.32,474.11,3456.14,2336.49,743.37,0.12,2227.84,602.0552992686617,2,49.1,47.01,0
0.18,8.75,8728.62,345.38,0.26,701.9,3538.12,2850.95,736.42,0.11,2030.9,41.16513630880338,1,1.77,71.28,0
0.18,50.0,6755.43,746.39,0.34,2011.91,4300.66,2326.01,2032.91,0.16,1854.77,1931.2485761421935,1,-156.29,141.84,1
0.2,1.37,8576.24,306.23,0.4,928.24,3640.99,2964.66,1040.96,0.09,2128.96,2899.6875813332836,1,0.87,47.52,0
0.23,2.64,8425.68,362.8,0.64,882.47,3870.01,2106.86,923.72,0.19,2515.02,339.11618763602223,2,-31.17,20.2,0
0.23,6.21,8702.79,460.73,0.25,751.97,4030.35,2445.81,538.17,0.14,1435.99,569.2171584235624,0,44.07,56.92,0
0.35,50.0,4529.42,675.8,0.1,552.28,3828.64,3788.99,1238.25,0.3,2537.19,1368.9893830695592,1,-34.21,118.84,1
0.16,3.12,8018.86,652.79,0.39,730.29,3108.06,2541.79,771.91,0.16,2716.21,1863.485108097735,0,52.96,30.29,0
0.29,50.0,6941.65,591.29,0.31,1092.97,3892.88,2148.81,1820.7,0.26,2792.57,1325.2643941770934,0,-102.33,143.3,1
0.13,12.59,8182.19,398.12,0.4,846.72,3724.89,2313.1,877.65,0.16,2937.94,1549.729045044847,1,11.99,43.34,0
0.21,7.16,11561.7,541.71,0.38,851.31,4557.03,2963.57,1005.4,0.24,2999.57,3354.55126091029,0,-66.29,44.07,0
0.31,57.58,3614.88,1310.86,0.6,1531.56,2878.18,2396.0,1286.11,0.3,2800.32,3003.431255348375,0,-50.42,127.15,1
0.15,2.29,5316.48,718.57,0.02,957.44,3772.13,2866.4,834.95,0.16,2691.22,3627.323264973913,2,7.67,58.83,0
0.3,50.0,5278.23,1129.39,0.4,941.19,3266.99,2997.39,2467.14,0.14,880.64,459.2606457264171,0,-162.91,176.53,1
0.16,42.93,9570.43,785.13,0.25,479.64,4081.24,3059.52,811.8,0.13,3005.06,1226.9981904791491,1,68.87,67.2,0
0.2,3.01,8469.23,274.24,0.34,1140.96,2868.57,2916.14,707.74,0.17,2353.68,1337.7469672429363,1,68.47,55.67,0
0.16,1.52,6716.39,610.35,0.37,1188.65,3043.42,2197.63,556.99,0.16,2626.5,1509.8300599790823,2,58.71,15.45,0
0.19,2.27,8366.15,578.89,0.41,1060.6,2979.76,2694.41,323.79,0.18,2397.18,3600.6451085987537,1,-102.54,36.37,0
0.24,4.61,8787.75,418.15,0.19,1032.8,2970.12,3454.24,912.07,0.21,1890.27,3288.2775837973695,1,-49.74,31.96,0
0.27,1.36,7366.15,593.45,0.32,1263.19,3091.75,2637.44,706.56,0.14,2902.57,1500.5641163972869,0,9.6,25.52,0
0.13,1.6,8282.68,682.48,0.28,484.03,3318.3,2845.08,599.84,0.17,2506.43,2721.738940833112,0,34.43,94.66,0
0.17,3.83,7911.61,528.95,0.43,985.29,2876.32,3205.96,642.19,0.14,2619.39,1812.8243751423222,1,-2.42,54.22,0
0.22,3.78,8352.98,815.15,0.38,732.97,3089.67,2762.13,946.18,0.14,2693.88,1358.6203925010902,0,-30.39,69.3,0
0.22,4.43,8322.55,611.01,0.0,904.92,2611.87,3316.96,862.32,0.11,3113.5,2107.299173257801,2,-50.46,44.82,0
0.25,2.32,5544.8,406.52,0.15,506.95,2721.93,3037.8,174.53,0.11,1354.07,2262.349059926272,0,45.44,43.25,0
0.2,4.09,7744.74,471.64,0.21,658.7,3870.69,2161.72,1058.96,0.05,2593.98,1643.4426917033804,0,37.33,51.56,0
0.23,9.16,6232.73,553.62,0.35,1059.29,4382.8,2953.47,959.12,0.2,3024.89,1458.054782728069,1,51.99,51.42,0
0.23,3.19,8751.69,441.01,0.26,1045.1,3259.62,2481.41,718.75,0.14,1794.32,1432.496358986554,0,-45.11,58.86,0
0.19,2.66,9650.59,278.33,0.26,871.79,3802.6,2774.08,670.52,0.18,2464.8,2834.621658668737,1,-51.45,81.95,0
0.22,24.01,6532.97,543.71,0.21,741.03,3326.91,2622.51,711.83,0.12,3000.04,2262.852069397988,2,64.87,66.37,0
0.2,1.34,8898.63,296.52,0.22,830.24,3091.39,2731.1,712.39,0.09,2281.35,948.4411268649427,0,51.45,36.31,0
0.28,1.09,9791.32,603.27,0.08,638.67,2981.69,3498.44,725.01,0.15,3276.13,1964.3874510904282,0,-19.82,52.68,0
0.21,3.4,7199.68,484.66,0.28,1131.78,3503.77,3087.5,224.04,0.12,2347.91,182.3446557635569,0,22.58,39.92,0
0.2,4.79,9904.42,560.4,0.13,522.14,3957.58,2801.8,537.62,0.15,1394.8,82.92768088477027,0,9.12,45.16,0
0.16,13.08,6541.5,615.06,0.41,122.22,3944.02,3127.23,549.5,0.1,2786.11,2411.2324419322285,1,68.37,63.99,0
0.12,1.34,9878.24,760.02,0.2,844.83,3128.87,2416.36,1038.38,0.18,2098.61,2392.305418202973,1,69.68,52.82,0
0.22,73.81,2920.48,948.7,0.78,1414.03,5502.5,2468.67,1302.69,0.31,1175.62,3225.7862754030484,1,-182.85,159.22,1
0.13,4.82,10277.63,380.04,0.32,276.86,3871.91,3075.91,1085.26,0.16,2891.02,1730.3665160140156,2,-131.22,47.46,0
0.19,6.35,7014.93,485.17,0.13,538.3,2626.8,2599.94,869.05,0.08,1546.21,1939.060166280947,0,-23.73,21.21,0
0.18,8.05,11222.45,451.84,0.25,488.57,3834.32,2653.41,616.33,0.21,1905.22,3387.3872390755196,0,-101.37,62.2,0
